Order_ID,Ship_Mode,Ship_Date,Ship_id
59492,REGULAR AIR,1/11/2012,4876
59684,DELIVERY TRUCK,15-01-2011,4877
59684,EXPRESS AIR,16-01-2011,4878
59684,REGULAR AIR,17-01-2011,4879
59684,REGULAR AIR,30-12-2010,4880
229,REGULAR AIR,29-12-2010,4881
512,REGULAR AIR,19-05-2011,4882
512,EXPRESS AIR,21-05-2011,4883
1287,REGULAR AIR,6/7/2009,4884
1895,REGULAR AIR,31-05-2009,4885
2023,REGULAR AIR,5/5/2012,4886
2023,REGULAR AIR,7/5/2012,4887
2593,EXPRESS AIR,5/9/2010,4888
2593,DELIVERY TRUCK,4/9/2010,4889
3461,REGULAR AIR,1/2/2010,4890
3554,REGULAR AIR,25-06-2011,4891
4166,REGULAR AIR,27-02-2010,4892
5059,EXPRESS AIR,11/11/2010,4893
5254,REGULAR AIR,27-07-2012,4894
5575,REGULAR AIR,23-07-2011,4895
5954,DELIVERY TRUCK,4/12/2012,4896
6018,REGULAR AIR,20-08-2012,4897
6018,REGULAR AIR,23-08-2012,4898
6336,EXPRESS AIR,30-08-2011,4899
7559,REGULAR AIR,14-10-2010,4900
7559,REGULAR AIR,13-10-2010,4901
8070,REGULAR AIR,29-01-2012,4902
8259,DELIVERY TRUCK,18-04-2009,4903
8642,REGULAR AIR,17-01-2010,4904
8803,REGULAR AIR,21-12-2012,4905
8803,REGULAR AIR,23-12-2012,4906
9383,REGULAR AIR,18-03-2009,4907
10278,DELIVERY TRUCK,19-09-2011,4908
10949,DELIVERY TRUCK,31-03-2009,4909
11335,REGULAR AIR,22-10-2009,4910
11335,DELIVERY TRUCK,23-10-2009,4911
12355,REGULAR AIR,29-05-2011,4912
13127,DELIVERY TRUCK,3/8/2010,4913
14978,DELIVERY TRUCK,28-05-2010,4914
14978,REGULAR AIR,28-05-2010,4915
15751,REGULAR AIR,16-08-2009,4916
15815,REGULAR AIR,3/5/2009,4917
15815,REGULAR AIR,1/5/2009,4918
16737,REGULAR AIR,21-06-2011,4919
17124,EXPRESS AIR,26-10-2009,4920
17666,REGULAR AIR,10/9/2010,4921
17666,REGULAR AIR,8/9/2010,4922
19075,REGULAR AIR,27-09-2009,4923
21220,DELIVERY TRUCK,25-12-2012,4924
21600,REGULAR AIR,11/4/2010,4925
22117,EXPRESS AIR,13-08-2010,4926
22117,REGULAR AIR,15-08-2010,4927
22211,REGULAR AIR,5/10/2011,4928
22211,DELIVERY TRUCK,4/10/2011,4929
22404,REGULAR AIR,23-11-2010,4930
23362,REGULAR AIR,29-08-2010,4931
23399,EXPRESS AIR,29-12-2010,4932
23781,REGULAR AIR,2/11/2011,4933
23812,DELIVERY TRUCK,27-07-2012,4934
24199,REGULAR AIR,17-06-2009,4935
25155,REGULAR AIR,27-01-2010,4936
25155,EXPRESS AIR,25-01-2010,4937
26084,EXPRESS AIR,21-10-2012,4938
26146,REGULAR AIR,18-10-2009,4939
26146,REGULAR AIR,20-10-2009,4940
26529,DELIVERY TRUCK,1/2/2011,4941
26693,EXPRESS AIR,23-08-2010,4942
26948,REGULAR AIR,23-11-2011,4943
26951,REGULAR AIR,9/4/2010,4944
27141,REGULAR AIR,5/2/2010,4945
27302,REGULAR AIR,12/9/2012,4946
27426,REGULAR AIR,25-02-2010,4947
27426,EXPRESS AIR,2/3/2010,4948
27810,EXPRESS AIR,30-01-2010,4949
28674,REGULAR AIR,16-08-2011,4950
28742,REGULAR AIR,29-04-2012,4951
28742,DELIVERY TRUCK,6/5/2012,4952
28772,REGULAR AIR,7/2/2009,4953
28772,EXPRESS AIR,8/2/2009,4954
29152,REGULAR AIR,27-07-2011,4955
29152,REGULAR AIR,23-07-2011,4956
29639,REGULAR AIR,19-04-2011,4957
30407,REGULAR AIR,17-04-2009,4958
31175,EXPRESS AIR,29-09-2009,4959
32455,REGULAR AIR,24-09-2010,4960
32484,DELIVERY TRUCK,5/2/2011,4961
34402,REGULAR AIR,4/5/2010,4962
34402,EXPRESS AIR,5/5/2010,4963
34723,DELIVERY TRUCK,11/12/2012,4964
34723,DELIVERY TRUCK,12/12/2012,4965
34723,REGULAR AIR,11/12/2012,4966
34757,EXPRESS AIR,30-05-2012,4967
34913,REGULAR AIR,24-11-2011,4968
35136,REGULAR AIR,9/10/2009,4969
35299,REGULAR AIR,12/8/2012,4970
36676,DELIVERY TRUCK,27-08-2011,4971
36676,REGULAR AIR,26-08-2011,4972
36708,REGULAR AIR,21-09-2011,4973
36835,REGULAR AIR,22-10-2009,4974
36835,REGULAR AIR,21-10-2009,4975
37127,REGULAR AIR,3/10/2010,4976
37667,REGULAR AIR,3/12/2011,4977
37825,REGULAR AIR,24-07-2009,4978
37825,REGULAR AIR,29-07-2009,4979
37861,REGULAR AIR,30-12-2011,4980
37926,REGULAR AIR,10/9/2009,4981
38304,REGULAR AIR,24-03-2011,4982
38978,DELIVERY TRUCK,5/8/2009,4983
39267,REGULAR AIR,20-01-2010,4984
39267,REGULAR AIR,19-01-2010,4985
40772,REGULAR AIR,14-02-2012,4986
40928,REGULAR AIR,17-09-2009,4987
41216,REGULAR AIR,2/7/2009,4988
41216,DELIVERY TRUCK,3/7/2009,4989
42310,REGULAR AIR,22-07-2009,4990
42403,REGULAR AIR,21-06-2009,4991
43138,REGULAR AIR,18-03-2012,4992
43138,DELIVERY TRUCK,16-03-2012,4993
43206,EXPRESS AIR,24-08-2009,4994
43207,REGULAR AIR,13-06-2010,4995
43207,REGULAR AIR,16-06-2010,4996
43207,REGULAR AIR,11/6/2010,4997
43650,REGULAR AIR,24-03-2009,4998
43650,REGULAR AIR,25-03-2009,4999
44290,REGULAR AIR,23-03-2010,5000
44613,REGULAR AIR,31-08-2010,5001
44965,REGULAR AIR,6/10/2011,5002
45733,REGULAR AIR,7/12/2010,5003
45893,REGULAR AIR,27-05-2011,5004
46113,EXPRESS AIR,3/12/2009,5005
46311,REGULAR AIR,25-07-2011,5006
46311,REGULAR AIR,26-07-2011,5007
46311,REGULAR AIR,27-07-2011,5008
47398,DELIVERY TRUCK,19-06-2011,5009
47554,DELIVERY TRUCK,13-03-2010,5010
47554,REGULAR AIR,20-03-2010,5011
48135,REGULAR AIR,19-04-2009,5012
49346,REGULAR AIR,8/5/2011,5013
49346,REGULAR AIR,6/5/2011,5014
49735,REGULAR AIR,24-09-2009,5015
50087,REGULAR AIR,17-05-2010,5016
50466,EXPRESS AIR,30-06-2012,5017
50501,REGULAR AIR,31-05-2009,5018
50818,REGULAR AIR,8/10/2012,5019
50852,REGULAR AIR,13-06-2011,5020
52068,REGULAR AIR,13-01-2012,5021
52068,DELIVERY TRUCK,13-01-2012,5022
52068,DELIVERY TRUCK,14-01-2012,5023
52068,DELIVERY TRUCK,15-01-2012,5024
52641,REGULAR AIR,10/10/2010,5025
53378,EXPRESS AIR,14-07-2012,5026
53378,REGULAR AIR,14-07-2012,5027
55136,REGULAR AIR,11/10/2010,5028
55655,REGULAR AIR,26-09-2012,5029
55750,DELIVERY TRUCK,29-08-2010,5030
56064,REGULAR AIR,29-10-2009,5031
56804,REGULAR AIR,29-03-2011,5032
56804,REGULAR AIR,28-03-2011,5033
57157,REGULAR AIR,29-02-2012,5034
58053,REGULAR AIR,10/1/2010,5035
58116,DELIVERY TRUCK,29-03-2009,5036
58181,REGULAR AIR,9/10/2012,5037
58308,DELIVERY TRUCK,21-05-2010,5038
58308,REGULAR AIR,22-05-2010,5039
58308,REGULAR AIR,23-05-2010,5040
58339,REGULAR AIR,13-06-2009,5041
58339,EXPRESS AIR,14-06-2009,5042
58883,REGULAR AIR,17-08-2012,5043
59777,EXPRESS AIR,13-12-2010,5044
548,REGULAR AIR,21-09-2009,5045
548,REGULAR AIR,22-09-2009,5046
771,REGULAR AIR,17-06-2011,5047
1925,REGULAR AIR,6/3/2012,5048
2086,EXPRESS AIR,20-10-2009,5049
2086,REGULAR AIR,19-10-2009,5050
2086,REGULAR AIR,21-10-2009,5051
6560,REGULAR AIR,8/1/2011,5052
6560,DELIVERY TRUCK,9/1/2011,5053
7105,REGULAR AIR,28-06-2010,5054
7776,DELIVERY TRUCK,15-03-2009,5055
7776,DELIVERY TRUCK,14-03-2009,5056
8450,REGULAR AIR,15-04-2012,5057
8450,REGULAR AIR,14-04-2012,5058
16164,DELIVERY TRUCK,7/1/2012,5059
18789,REGULAR AIR,18-03-2011,5060
19105,REGULAR AIR,30-10-2009,5061
19105,REGULAR AIR,28-10-2009,5062
19136,REGULAR AIR,6/8/2010,5063
19206,REGULAR AIR,3/4/2010,5064
19206,DELIVERY TRUCK,1/4/2010,5065
19654,REGULAR AIR,9/1/2011,5066
20037,REGULAR AIR,15-01-2009,5067
20037,DELIVERY TRUCK,15-01-2009,5068
20549,REGULAR AIR,13-01-2009,5069
20832,REGULAR AIR,30-07-2010,5070
20832,REGULAR AIR,1/8/2010,5071
22887,REGULAR AIR,19-11-2010,5072
23936,REGULAR AIR,19-12-2009,5073
24326,REGULAR AIR,1/10/2011,5074
24326,REGULAR AIR,30-09-2011,5075
25926,DELIVERY TRUCK,21-11-2009,5076
25926,REGULAR AIR,22-11-2009,5077
27687,REGULAR AIR,24-04-2010,5078
27776,EXPRESS AIR,8/5/2010,5079
27813,REGULAR AIR,14-01-2009,5080
28256,DELIVERY TRUCK,23-02-2009,5081
28550,DELIVERY TRUCK,23-03-2011,5082
28550,REGULAR AIR,21-03-2011,5083
28870,REGULAR AIR,11/11/2011,5084
30374,REGULAR AIR,22-03-2010,5085
30564,REGULAR AIR,27-02-2009,5086
31620,REGULAR AIR,13-08-2011,5087
31780,EXPRESS AIR,31-01-2010,5088
31876,REGULAR AIR,8/5/2011,5089
32356,REGULAR AIR,11/10/2012,5090
32356,DELIVERY TRUCK,12/10/2012,5091
33473,REGULAR AIR,4/1/2011,5092
35043,EXPRESS AIR,20-07-2010,5093
35043,REGULAR AIR,20-07-2010,5094
37603,REGULAR AIR,26-11-2010,5095
38561,REGULAR AIR,1/9/2011,5096
39846,DELIVERY TRUCK,6/3/2009,5097
40547,EXPRESS AIR,11/7/2009,5098
40611,EXPRESS AIR,30-03-2012,5099
40611,REGULAR AIR,30-03-2012,5100
40901,REGULAR AIR,31-07-2012,5101
40901,EXPRESS AIR,31-07-2012,5102
41634,REGULAR AIR,9/12/2012,5103
41634,REGULAR AIR,10/12/2012,5104
41766,DELIVERY TRUCK,12/9/2012,5105
41956,EXPRESS AIR,13-12-2011,5106
41956,REGULAR AIR,14-12-2011,5107
44646,REGULAR AIR,8/1/2012,5108
45825,REGULAR AIR,7/10/2012,5109
47232,EXPRESS AIR,19-08-2010,5110
49344,REGULAR AIR,30-12-2012,5111
49351,REGULAR AIR,3/4/2012,5112
49511,EXPRESS AIR,20-04-2009,5113
52419,REGULAR AIR,19-09-2012,5114
53029,REGULAR AIR,1/8/2009,5115
54786,REGULAR AIR,13-01-2012,5116
55362,REGULAR AIR,22-04-2011,5117
56099,REGULAR AIR,12/10/2010,5118
56516,REGULAR AIR,4/8/2009,5119
56516,REGULAR AIR,5/8/2009,5120
59556,REGULAR AIR,17-12-2009,5121
59556,REGULAR AIR,16-12-2009,5122
59779,DELIVERY TRUCK,24-05-2009,5123
1217,REGULAR AIR,26-04-2012,5124
1666,EXPRESS AIR,19-10-2011,5125
1829,REGULAR AIR,8/5/2009,5126
3202,REGULAR AIR,27-12-2012,5127
4871,DELIVERY TRUCK,13-06-2011,5128
4871,REGULAR AIR,14-06-2011,5129
6211,REGULAR AIR,25-11-2009,5130
7363,REGULAR AIR,11/11/2010,5131
8133,REGULAR AIR,27-02-2011,5132
8416,REGULAR AIR,10/8/2010,5133
8802,REGULAR AIR,2/2/2011,5134
9637,REGULAR AIR,5/1/2009,5135
9637,REGULAR AIR,10/1/2009,5136
9637,REGULAR AIR,7/1/2009,5137
9671,REGULAR AIR,14-09-2011,5138
9957,EXPRESS AIR,1/12/2010,5139
10567,DELIVERY TRUCK,30-03-2012,5140
12613,REGULAR AIR,13-04-2010,5141
12613,REGULAR AIR,11/4/2010,5142
12613,EXPRESS AIR,11/4/2010,5143
12711,REGULAR AIR,20-02-2012,5144
13543,REGULAR AIR,8/8/2012,5145
13767,REGULAR AIR,28-08-2010,5146
13767,REGULAR AIR,27-08-2010,5147
17924,REGULAR AIR,26-08-2011,5148
18374,REGULAR AIR,2/10/2012,5149
19841,EXPRESS AIR,14-01-2011,5150
21382,DELIVERY TRUCK,14-01-2012,5151
21382,REGULAR AIR,14-01-2012,5152
21638,REGULAR AIR,17-04-2012,5153
22407,REGULAR AIR,18-11-2009,5154
22407,REGULAR AIR,17-11-2009,5155
22407,EXPRESS AIR,19-11-2009,5156
25314,REGULAR AIR,26-02-2012,5157
25574,DELIVERY TRUCK,12/3/2009,5158
25574,EXPRESS AIR,13-03-2009,5159
26310,REGULAR AIR,31-07-2012,5160
26310,REGULAR AIR,30-07-2012,5161
27616,REGULAR AIR,1/8/2012,5162
29539,REGULAR AIR,24-04-2011,5163
31106,REGULAR AIR,16-02-2012,5164
31106,REGULAR AIR,21-02-2012,5165
31106,REGULAR AIR,18-02-2012,5166
31106,REGULAR AIR,23-02-2012,5167
31140,REGULAR AIR,2/2/2011,5168
31170,REGULAR AIR,29-01-2012,5169
31520,REGULAR AIR,29-11-2011,5170
34663,DELIVERY TRUCK,8/7/2011,5171
35842,REGULAR AIR,26-05-2012,5172
36131,REGULAR AIR,19-05-2009,5173
36131,REGULAR AIR,18-05-2009,5174
36992,EXPRESS AIR,9/12/2009,5175
38596,REGULAR AIR,3/4/2010,5176
39143,DELIVERY TRUCK,6/4/2012,5177
41186,REGULAR AIR,23-11-2010,5178
43493,REGULAR AIR,11/5/2012,5179
43493,REGULAR AIR,12/5/2012,5180
43493,REGULAR AIR,13-05-2012,5181
43555,REGULAR AIR,5/7/2012,5182
44452,REGULAR AIR,11/12/2011,5183
45506,REGULAR AIR,31-12-2011,5184
45767,EXPRESS AIR,12/7/2012,5185
45986,REGULAR AIR,30-12-2009,5186
46881,EXPRESS AIR,8/10/2009,5187
46979,DELIVERY TRUCK,18-07-2012,5188
46979,REGULAR AIR,25-07-2012,5189
47040,REGULAR AIR,17-08-2010,5190
48391,REGULAR AIR,30-10-2010,5191
51780,DELIVERY TRUCK,26-07-2010,5192
51780,REGULAR AIR,31-07-2010,5193
51780,EXPRESS AIR,24-07-2010,5194
53350,REGULAR AIR,14-06-2009,5195
55648,REGULAR AIR,12/9/2009,5196
55686,REGULAR AIR,27-03-2011,5197
55686,EXPRESS AIR,27-03-2011,5198
55686,REGULAR AIR,28-03-2011,5199
55847,REGULAR AIR,23-07-2009,5200
55847,REGULAR AIR,21-07-2009,5201
56197,EXPRESS AIR,13-05-2009,5202
56197,DELIVERY TRUCK,11/5/2009,5203
56548,DELIVERY TRUCK,7/9/2012,5204
59232,REGULAR AIR,7/1/2009,5205
59939,REGULAR AIR,1/9/2010,5206
59973,DELIVERY TRUCK,15-11-2011,5207
59973,DELIVERY TRUCK,19-11-2011,5208
2563,REGULAR AIR,19-11-2010,5209
2759,REGULAR AIR,26-11-2010,5210
5350,REGULAR AIR,16-10-2010,5211
9922,REGULAR AIR,4/4/2011,5212
11777,REGULAR AIR,1/1/2010,5213
12420,EXPRESS AIR,26-12-2010,5214
12420,REGULAR AIR,27-12-2010,5215
12611,EXPRESS AIR,17-10-2011,5216
12676,EXPRESS AIR,16-01-2009,5217
12871,REGULAR AIR,6/10/2011,5218
15040,EXPRESS AIR,8/12/2009,5219
15491,REGULAR AIR,18-01-2012,5220
17028,REGULAR AIR,17-10-2009,5221
17859,REGULAR AIR,28-05-2010,5222
18340,EXPRESS AIR,18-06-2011,5223
20704,REGULAR AIR,10/2/2010,5224
20704,REGULAR AIR,15-02-2010,5225
21477,REGULAR AIR,21-05-2011,5226
21477,REGULAR AIR,23-05-2011,5227
21602,DELIVERY TRUCK,4/7/2009,5228
25828,REGULAR AIR,24-11-2010,5229
25828,DELIVERY TRUCK,23-11-2010,5230
26758,EXPRESS AIR,25-05-2009,5231
26758,REGULAR AIR,25-05-2009,5232
28291,DELIVERY TRUCK,5/3/2009,5233
28455,REGULAR AIR,1/6/2010,5234
28455,REGULAR AIR,31-05-2010,5235
28963,REGULAR AIR,6/12/2011,5236
29216,REGULAR AIR,30-12-2012,5237
29216,DELIVERY TRUCK,30-12-2012,5238
30405,DELIVERY TRUCK,3/5/2012,5239
30976,REGULAR AIR,24-10-2012,5240
33220,REGULAR AIR,15-04-2009,5241
33220,REGULAR AIR,18-04-2009,5242
33701,EXPRESS AIR,3/10/2009,5243
33793,REGULAR AIR,28-06-2012,5244
34499,DELIVERY TRUCK,19-07-2010,5245
35040,REGULAR AIR,21-04-2012,5246
35238,EXPRESS AIR,28-04-2011,5247
35399,REGULAR AIR,23-01-2011,5248
35910,EXPRESS AIR,25-11-2010,5249
35910,REGULAR AIR,26-11-2010,5250
38118,REGULAR AIR,20-04-2011,5251
42886,REGULAR AIR,10/1/2012,5252
43620,REGULAR AIR,20-01-2009,5253
43620,EXPRESS AIR,19-01-2009,5254
43936,REGULAR AIR,14-03-2010,5255
46018,DELIVERY TRUCK,12/8/2009,5256
48327,REGULAR AIR,12/8/2009,5257
48448,REGULAR AIR,16-11-2012,5258
48544,REGULAR AIR,18-05-2011,5259
48900,REGULAR AIR,24-03-2009,5260
48900,REGULAR AIR,23-03-2009,5261
49319,REGULAR AIR,27-08-2011,5262
49638,REGULAR AIR,8/8/2010,5263
50055,REGULAR AIR,20-10-2012,5264
51360,REGULAR AIR,22-06-2011,5265
52672,REGULAR AIR,13-01-2011,5266
52867,DELIVERY TRUCK,14-08-2009,5267
54176,REGULAR AIR,28-06-2011,5268
55171,REGULAR AIR,27-10-2012,5269
55171,REGULAR AIR,26-10-2012,5270
55683,REGULAR AIR,17-07-2012,5271
58147,REGULAR AIR,18-05-2009,5272
58784,REGULAR AIR,19-01-2009,5273
58784,REGULAR AIR,18-01-2009,5274
59456,REGULAR AIR,8/1/2012,5275
59591,DELIVERY TRUCK,10/10/2009,5276
59591,REGULAR AIR,11/10/2009,5277
59879,EXPRESS AIR,11/3/2009,5278
32,REGULAR AIR,16-07-2011,5279
69,REGULAR AIR,5/6/2009,5280
69,EXPRESS AIR,5/6/2009,5281
324,REGULAR AIR,21-03-2012,5282
1317,REGULAR AIR,20-05-2011,5283
1317,REGULAR AIR,19-05-2011,5284
1604,REGULAR AIR,16-07-2010,5285
2144,REGULAR AIR,28-03-2009,5286
2757,EXPRESS AIR,20-07-2011,5287
3012,REGULAR AIR,6/5/2010,5288
3169,REGULAR AIR,21-12-2010,5289
3331,REGULAR AIR,21-05-2010,5290
3650,EXPRESS AIR,29-05-2012,5291
3650,DELIVERY TRUCK,29-05-2012,5292
3783,REGULAR AIR,5/12/2010,5293
3783,REGULAR AIR,7/12/2010,5294
4583,DELIVERY TRUCK,26-09-2009,5295
4675,REGULAR AIR,26-11-2010,5296
4772,REGULAR AIR,14-09-2009,5297
5217,EXPRESS AIR,12/10/2011,5298
5217,REGULAR AIR,14-10-2011,5299
5765,REGULAR AIR,21-12-2009,5300
6339,REGULAR AIR,12/12/2012,5301
6848,REGULAR AIR,14-09-2010,5302
7782,EXPRESS AIR,4/7/2009,5303
7941,REGULAR AIR,30-03-2012,5304
8034,REGULAR AIR,19-01-2012,5305
8034,REGULAR AIR,20-01-2012,5306
8034,DELIVERY TRUCK,21-01-2012,5307
8135,REGULAR AIR,27-06-2011,5308
9473,REGULAR AIR,13-10-2012,5309
9473,REGULAR AIR,12/10/2012,5310
10210,REGULAR AIR,24-06-2011,5311
10308,REGULAR AIR,22-04-2011,5312
10951,REGULAR AIR,6/11/2012,5313
12194,REGULAR AIR,2/3/2011,5314
12642,EXPRESS AIR,29-04-2009,5315
12642,REGULAR AIR,29-04-2009,5316
13542,DELIVERY TRUCK,15-03-2009,5317
13542,REGULAR AIR,8/3/2009,5318
13988,REGULAR AIR,2/8/2012,5319
13988,EXPRESS AIR,2/8/2012,5320
14241,REGULAR AIR,15-06-2012,5321
14242,REGULAR AIR,10/5/2011,5322
14913,REGULAR AIR,15-02-2009,5323
14951,REGULAR AIR,19-05-2011,5324
14951,REGULAR AIR,17-05-2011,5325
14983,EXPRESS AIR,12/2/2009,5326
14983,REGULAR AIR,12/2/2009,5327
15524,REGULAR AIR,12/5/2012,5328
15714,EXPRESS AIR,7/7/2011,5329
17282,REGULAR AIR,20-11-2009,5330
17381,REGULAR AIR,15-08-2010,5331
17862,REGULAR AIR,8/5/2012,5332
17862,EXPRESS AIR,9/5/2012,5333
17927,REGULAR AIR,10/8/2009,5334
17988,REGULAR AIR,24-09-2010,5335
18049,REGULAR AIR,15-08-2009,5336
18307,EXPRESS AIR,6/2/2010,5337
18307,REGULAR AIR,2/2/2010,5338
18370,REGULAR AIR,17-01-2011,5339
18371,REGULAR AIR,18-09-2009,5340
19649,EXPRESS AIR,6/5/2011,5341
19649,DELIVERY TRUCK,5/5/2011,5342
19748,REGULAR AIR,5/8/2010,5343
19974,DELIVERY TRUCK,5/11/2010,5344
19974,REGULAR AIR,5/11/2010,5345
20032,REGULAR AIR,7/11/2012,5346
22727,REGULAR AIR,3/7/2011,5347
22978,DELIVERY TRUCK,3/4/2009,5348
23140,REGULAR AIR,10/2/2012,5349
23140,REGULAR AIR,8/2/2012,5350
23586,REGULAR AIR,17-01-2010,5351
23648,REGULAR AIR,25-09-2012,5352
24931,REGULAR AIR,11/11/2011,5353
25443,REGULAR AIR,22-09-2012,5354
25953,REGULAR AIR,28-09-2009,5355
26144,REGULAR AIR,27-10-2011,5356
26439,REGULAR AIR,16-09-2011,5357
26439,REGULAR AIR,15-09-2011,5358
26439,REGULAR AIR,17-09-2011,5359
26466,REGULAR AIR,12/6/2009,5360
28037,REGULAR AIR,13-12-2009,5361
28294,REGULAR AIR,23-05-2012,5362
28453,REGULAR AIR,28-12-2012,5363
28512,REGULAR AIR,28-04-2010,5364
28512,REGULAR AIR,29-04-2010,5365
28641,EXPRESS AIR,13-10-2011,5366
28867,REGULAR AIR,23-07-2011,5367
28867,REGULAR AIR,24-07-2011,5368
28899,REGULAR AIR,16-06-2012,5369
30343,REGULAR AIR,23-05-2012,5370
30657,EXPRESS AIR,11/5/2011,5371
30657,REGULAR AIR,12/5/2011,5372
31330,REGULAR AIR,2/6/2010,5373
31556,REGULAR AIR,28-07-2011,5374
31648,REGULAR AIR,20-08-2011,5375
31648,REGULAR AIR,22-08-2011,5376
32100,REGULAR AIR,25-05-2012,5377
32675,DELIVERY TRUCK,4/11/2009,5378
32804,REGULAR AIR,10/9/2012,5379
32804,REGULAR AIR,11/9/2012,5380
32806,EXPRESS AIR,22-06-2011,5381
32806,REGULAR AIR,23-06-2011,5382
32996,REGULAR AIR,20-12-2010,5383
32996,REGULAR AIR,19-12-2010,5384
33184,REGULAR AIR,15-02-2012,5385
33731,DELIVERY TRUCK,9/10/2012,5386
33731,REGULAR AIR,8/10/2012,5387
33731,REGULAR AIR,10/10/2012,5388
34112,REGULAR AIR,3/9/2011,5389
34849,REGULAR AIR,14-10-2010,5390
34849,REGULAR AIR,13-10-2010,5391
37923,REGULAR AIR,28-03-2010,5392
38215,REGULAR AIR,3/1/2010,5393
38215,EXPRESS AIR,4/1/2010,5394
38659,REGULAR AIR,3/4/2010,5395
38659,DELIVERY TRUCK,6/4/2010,5396
38982,REGULAR AIR,18-07-2009,5397
39908,REGULAR AIR,12/5/2009,5398
40225,REGULAR AIR,16-01-2011,5399
40225,DELIVERY TRUCK,11/1/2011,5400
40512,REGULAR AIR,18-09-2010,5401
41636,REGULAR AIR,15-08-2009,5402
41636,REGULAR AIR,16-08-2009,5403
41799,REGULAR AIR,24-06-2009,5404
41857,EXPRESS AIR,11/5/2011,5405
42342,DELIVERY TRUCK,6/9/2009,5406
42374,EXPRESS AIR,17-07-2012,5407
42374,REGULAR AIR,18-07-2012,5408
42374,REGULAR AIR,19-07-2012,5409
42631,REGULAR AIR,9/5/2009,5410
42631,REGULAR AIR,10/5/2009,5411
42631,EXPRESS AIR,11/5/2009,5412
42979,DELIVERY TRUCK,3/5/2011,5413
43045,REGULAR AIR,16-06-2012,5414
43045,DELIVERY TRUCK,14-06-2012,5415
43110,REGULAR AIR,6/2/2011,5416
43110,REGULAR AIR,8/2/2011,5417
43239,REGULAR AIR,18-03-2011,5418
44678,REGULAR AIR,13-10-2012,5419
44678,REGULAR AIR,15-10-2012,5420
44805,REGULAR AIR,15-09-2012,5421
44897,REGULAR AIR,11/3/2010,5422
47015,DELIVERY TRUCK,14-02-2011,5423
47175,REGULAR AIR,26-04-2010,5424
47203,REGULAR AIR,19-12-2009,5425
47203,REGULAR AIR,20-12-2009,5426
47270,EXPRESS AIR,5/8/2010,5427
47270,REGULAR AIR,4/8/2010,5428
47524,REGULAR AIR,15-04-2010,5429
48035,EXPRESS AIR,1/4/2009,5430
48096,EXPRESS AIR,13-06-2009,5431
48096,REGULAR AIR,14-06-2009,5432
48868,EXPRESS AIR,15-06-2012,5433
48868,REGULAR AIR,14-06-2012,5434
49760,REGULAR AIR,2/10/2011,5435
49760,REGULAR AIR,3/10/2011,5436
49760,EXPRESS AIR,3/10/2011,5437
49830,REGULAR AIR,11/7/2009,5438
50147,REGULAR AIR,9/10/2009,5439
50147,REGULAR AIR,8/10/2009,5440
50304,REGULAR AIR,2/2/2010,5441
50304,DELIVERY TRUCK,2/2/2010,5442
50756,REGULAR AIR,10/9/2010,5443
50756,REGULAR AIR,9/9/2010,5444
51201,REGULAR AIR,16-12-2011,5445
51554,DELIVERY TRUCK,28-03-2009,5446
51554,REGULAR AIR,27-03-2009,5447
52197,REGULAR AIR,5/8/2012,5448
52197,REGULAR AIR,6/8/2012,5449
52615,REGULAR AIR,23-10-2009,5450
52678,DELIVERY TRUCK,31-07-2012,5451
55621,REGULAR AIR,17-03-2011,5452
55621,REGULAR AIR,22-03-2011,5453
56423,EXPRESS AIR,26-12-2011,5454
56423,REGULAR AIR,26-12-2011,5455
56644,REGULAR AIR,30-11-2012,5456
57280,EXPRESS AIR,1/2/2012,5457
57478,REGULAR AIR,4/10/2010,5458
57510,REGULAR AIR,10/12/2011,5459
57767,REGULAR AIR,13-04-2012,5460
57799,DELIVERY TRUCK,2/9/2011,5461
58595,EXPRESS AIR,30-08-2010,5462
58755,REGULAR AIR,5/12/2011,5463
58755,REGULAR AIR,12/12/2011,5464
59008,DELIVERY TRUCK,29-09-2010,5465
59205,REGULAR AIR,2/11/2011,5466
59491,REGULAR AIR,25-03-2012,5467
59491,REGULAR AIR,24-03-2012,5468
59491,REGULAR AIR,26-03-2012,5469
59776,EXPRESS AIR,13-03-2009,5470
59776,DELIVERY TRUCK,13-03-2009,5471
59809,REGULAR AIR,10/3/2011,5472
59809,REGULAR AIR,9/3/2011,5473
59943,REGULAR AIR,10/6/2010,5474
292,REGULAR AIR,13-01-2012,5475
2817,REGULAR AIR,19-04-2009,5476
2817,REGULAR AIR,20-04-2009,5477
2852,REGULAR AIR,15-01-2010,5478
2852,REGULAR AIR,16-01-2010,5479
4359,REGULAR AIR,4/3/2010,5480
8293,REGULAR AIR,14-08-2012,5481
9095,REGULAR AIR,12/6/2011,5482
9254,EXPRESS AIR,16-05-2010,5483
9829,REGULAR AIR,9/12/2011,5484
9829,REGULAR AIR,10/12/2011,5485
10528,EXPRESS AIR,15-09-2009,5486
10754,REGULAR AIR,19-03-2010,5487
11109,REGULAR AIR,16-03-2011,5488
11426,REGULAR AIR,8/5/2009,5489
12869,REGULAR AIR,28-01-2009,5490
13094,REGULAR AIR,19-08-2010,5491
14274,DELIVERY TRUCK,8/1/2009,5492
14274,EXPRESS AIR,8/1/2009,5493
14274,REGULAR AIR,7/1/2009,5494
14530,REGULAR AIR,8/4/2009,5495
