"Order_ID";"Ship_Mode";"Ship_Date";"Ship_id";"ship_date_trimmed";"dd";"mm";"yyyy";"ddmmyyyy"
55655;"REGULAR AIR";"26-09-2012";5029;"26-09-2012";"26";"09";"2012";"26-09-2012"
55750;"DELIVERY TRUCK";"29-08-2010";5030;"29-08-2010";"29";"08";"2010";"29-08-2010"
56064;"REGULAR AIR";"29-10-2009";5031;"29-10-2009";"29";"10";"2009";"29-10-2009"
56804;"REGULAR AIR";"29-03-2011";5032;"29-03-2011";"29";"03";"2011";"29-03-2011"
56804;"REGULAR AIR";"28-03-2011";5033;"28-03-2011";"28";"03";"2011";"28-03-2011"
57157;"REGULAR AIR";"29-02-2012";5034;"29-02-2012";"29";"02";"2012";"29-02-2012"
58053;"REGULAR AIR";"10-01-2010";5035;"10-01-2010";"10";"01";"2010";"10-01-2010"
58116;"DELIVERY TRUCK";"29-03-2009";5036;"29-03-2009";"29";"03";"2009";"29-03-2009"
58181;"REGULAR AIR";"09-10-2012";5037;"09-10-2012";"09";"10";"2012";"09-10-2012"
58308;"DELIVERY TRUCK";"21-05-2010";5038;"21-05-2010";"21";"05";"2010";"21-05-2010"
58308;"REGULAR AIR";"22-05-2010";5039;"22-05-2010";"22";"05";"2010";"22-05-2010"
58308;"REGULAR AIR";"23-05-2010";5040;"23-05-2010";"23";"05";"2010";"23-05-2010"
58339;"REGULAR AIR";"13-06-2009";5041;"13-06-2009";"13";"06";"2009";"13-06-2009"
58339;"EXPRESS AIR";"14-06-2009";5042;"14-06-2009";"14";"06";"2009";"14-06-2009"
58883;"REGULAR AIR";"17-08-2012";5043;"17-08-2012";"17";"08";"2012";"17-08-2012"
59777;"EXPRESS AIR";"13-12-2010";5044;"13-12-2010";"13";"12";"2010";"13-12-2010"
548;"REGULAR AIR";"21-09-2009";5045;"21-09-2009";"21";"09";"2009";"21-09-2009"
548;"REGULAR AIR";"22-09-2009";5046;"22-09-2009";"22";"09";"2009";"22-09-2009"
771;"REGULAR AIR";"17-06-2011";5047;"17-06-2011";"17";"06";"2011";"17-06-2011"
1925;"REGULAR AIR";"06-03-2012";5048;"06-03-2012";"06";"03";"2012";"06-03-2012"
2086;"EXPRESS AIR";"20-10-2009";5049;"20-10-2009";"20";"10";"2009";"20-10-2009"
2086;"REGULAR AIR";"19-10-2009";5050;"19-10-2009";"19";"10";"2009";"19-10-2009"
2086;"REGULAR AIR";"21-10-2009";5051;"21-10-2009";"21";"10";"2009";"21-10-2009"
6560;"REGULAR AIR";"08-01-2011";5052;"08-01-2011";"08";"01";"2011";"08-01-2011"
6560;"DELIVERY TRUCK";"09-01-2011";5053;"09-01-2011";"09";"01";"2011";"09-01-2011"
7105;"REGULAR AIR";"28-06-2010";5054;"28-06-2010";"28";"06";"2010";"28-06-2010"
7776;"DELIVERY TRUCK";"15-03-2009";5055;"15-03-2009";"15";"03";"2009";"15-03-2009"
7776;"DELIVERY TRUCK";"14-03-2009";5056;"14-03-2009";"14";"03";"2009";"14-03-2009"
8450;"REGULAR AIR";"15-04-2012";5057;"15-04-2012";"15";"04";"2012";"15-04-2012"
8450;"REGULAR AIR";"14-04-2012";5058;"14-04-2012";"14";"04";"2012";"14-04-2012"
16164;"DELIVERY TRUCK";"07-01-2012";5059;"07-01-2012";"07";"01";"2012";"07-01-2012"
18789;"REGULAR AIR";"18-03-2011";5060;"18-03-2011";"18";"03";"2011";"18-03-2011"
19105;"REGULAR AIR";"30-10-2009";5061;"30-10-2009";"30";"10";"2009";"30-10-2009"
19105;"REGULAR AIR";"28-10-2009";5062;"28-10-2009";"28";"10";"2009";"28-10-2009"
19136;"REGULAR AIR";"06-08-2010";5063;"06-08-2010";"06";"08";"2010";"06-08-2010"
19206;"REGULAR AIR";"03-04-2010";5064;"03-04-2010";"03";"04";"2010";"03-04-2010"
19206;"DELIVERY TRUCK";"01-04-2010";5065;"01-04-2010";"01";"04";"2010";"01-04-2010"
19654;"REGULAR AIR";"09-01-2011";5066;"09-01-2011";"09";"01";"2011";"09-01-2011"
20037;"REGULAR AIR";"15-01-2009";5067;"15-01-2009";"15";"01";"2009";"15-01-2009"
20037;"DELIVERY TRUCK";"15-01-2009";5068;"15-01-2009";"15";"01";"2009";"15-01-2009"
20549;"REGULAR AIR";"13-01-2009";5069;"13-01-2009";"13";"01";"2009";"13-01-2009"
20832;"REGULAR AIR";"30-07-2010";5070;"30-07-2010";"30";"07";"2010";"30-07-2010"
20832;"REGULAR AIR";"01-08-2010";5071;"01-08-2010";"01";"08";"2010";"01-08-2010"
22887;"REGULAR AIR";"19-11-2010";5072;"19-11-2010";"19";"11";"2010";"19-11-2010"
23936;"REGULAR AIR";"19-12-2009";5073;"19-12-2009";"19";"12";"2009";"19-12-2009"
24326;"REGULAR AIR";"01-10-2011";5074;"01-10-2011";"01";"10";"2011";"01-10-2011"
24326;"REGULAR AIR";"30-09-2011";5075;"30-09-2011";"30";"09";"2011";"30-09-2011"
25926;"DELIVERY TRUCK";"21-11-2009";5076;"21-11-2009";"21";"11";"2009";"21-11-2009"
25926;"REGULAR AIR";"22-11-2009";5077;"22-11-2009";"22";"11";"2009";"22-11-2009"
27687;"REGULAR AIR";"24-04-2010";5078;"24-04-2010";"24";"04";"2010";"24-04-2010"
27776;"EXPRESS AIR";"08-05-2010";5079;"08-05-2010";"08";"05";"2010";"08-05-2010"
27813;"REGULAR AIR";"14-01-2009";5080;"14-01-2009";"14";"01";"2009";"14-01-2009"
28256;"DELIVERY TRUCK";"23-02-2009";5081;"23-02-2009";"23";"02";"2009";"23-02-2009"
28550;"DELIVERY TRUCK";"23-03-2011";5082;"23-03-2011";"23";"03";"2011";"23-03-2011"
28550;"REGULAR AIR";"21-03-2011";5083;"21-03-2011";"21";"03";"2011";"21-03-2011"
28870;"REGULAR AIR";"11-11-2011";5084;"11-11-2011";"11";"11";"2011";"11-11-2011"
30374;"REGULAR AIR";"22-03-2010";5085;"22-03-2010";"22";"03";"2010";"22-03-2010"
30564;"REGULAR AIR";"27-02-2009";5086;"27-02-2009";"27";"02";"2009";"27-02-2009"
31620;"REGULAR AIR";"13-08-2011";5087;"13-08-2011";"13";"08";"2011";"13-08-2011"
31780;"EXPRESS AIR";"31-01-2010";5088;"31-01-2010";"31";"01";"2010";"31-01-2010"
31876;"REGULAR AIR";"08-05-2011";5089;"08-05-2011";"08";"05";"2011";"08-05-2011"
32356;"REGULAR AIR";"11-10-2012";5090;"11-10-2012";"11";"10";"2012";"11-10-2012"
32356;"DELIVERY TRUCK";"12-10-2012";5091;"12-10-2012";"12";"10";"2012";"12-10-2012"
33473;"REGULAR AIR";"04-01-2011";5092;"04-01-2011";"04";"01";"2011";"04-01-2011"
35043;"EXPRESS AIR";"20-07-2010";5093;"20-07-2010";"20";"07";"2010";"20-07-2010"
35043;"REGULAR AIR";"20-07-2010";5094;"20-07-2010";"20";"07";"2010";"20-07-2010"
37603;"REGULAR AIR";"26-11-2010";5095;"26-11-2010";"26";"11";"2010";"26-11-2010"
38561;"REGULAR AIR";"01-09-2011";5096;"01-09-2011";"01";"09";"2011";"01-09-2011"
39846;"DELIVERY TRUCK";"06-03-2009";5097;"06-03-2009";"06";"03";"2009";"06-03-2009"
40547;"EXPRESS AIR";"11-07-2009";5098;"11-07-2009";"11";"07";"2009";"11-07-2009"
40611;"EXPRESS AIR";"30-03-2012";5099;"30-03-2012";"30";"03";"2012";"30-03-2012"
40611;"REGULAR AIR";"30-03-2012";5100;"30-03-2012";"30";"03";"2012";"30-03-2012"
40901;"REGULAR AIR";"31-07-2012";5101;"31-07-2012";"31";"07";"2012";"31-07-2012"
40901;"EXPRESS AIR";"31-07-2012";5102;"31-07-2012";"31";"07";"2012";"31-07-2012"
41634;"REGULAR AIR";"09-12-2012";5103;"09-12-2012";"09";"12";"2012";"09-12-2012"
41634;"REGULAR AIR";"10-12-2012";5104;"10-12-2012";"10";"12";"2012";"10-12-2012"
41766;"DELIVERY TRUCK";"12-09-2012";5105;"12-09-2012";"12";"09";"2012";"12-09-2012"
41956;"EXPRESS AIR";"13-12-2011";5106;"13-12-2011";"13";"12";"2011";"13-12-2011"
41956;"REGULAR AIR";"14-12-2011";5107;"14-12-2011";"14";"12";"2011";"14-12-2011"
44646;"REGULAR AIR";"08-01-2012";5108;"08-01-2012";"08";"01";"2012";"08-01-2012"
45825;"REGULAR AIR";"07-10-2012";5109;"07-10-2012";"07";"10";"2012";"07-10-2012"
47232;"EXPRESS AIR";"19-08-2010";5110;"19-08-2010";"19";"08";"2010";"19-08-2010"
49344;"REGULAR AIR";"30-12-2012";5111;"30-12-2012";"30";"12";"2012";"30-12-2012"
49351;"REGULAR AIR";"03-04-2012";5112;"03-04-2012";"03";"04";"2012";"03-04-2012"
49511;"EXPRESS AIR";"20-04-2009";5113;"20-04-2009";"20";"04";"2009";"20-04-2009"
52419;"REGULAR AIR";"19-09-2012";5114;"19-09-2012";"19";"09";"2012";"19-09-2012"
53029;"REGULAR AIR";"01-08-2009";5115;"01-08-2009";"01";"08";"2009";"01-08-2009"
54786;"REGULAR AIR";"13-01-2012";5116;"13-01-2012";"13";"01";"2012";"13-01-2012"
55362;"REGULAR AIR";"22-04-2011";5117;"22-04-2011";"22";"04";"2011";"22-04-2011"
56099;"REGULAR AIR";"12-10-2010";5118;"12-10-2010";"12";"10";"2010";"12-10-2010"
56516;"REGULAR AIR";"04-08-2009";5119;"04-08-2009";"04";"08";"2009";"04-08-2009"
56516;"REGULAR AIR";"05-08-2009";5120;"05-08-2009";"05";"08";"2009";"05-08-2009"
59556;"REGULAR AIR";"17-12-2009";5121;"17-12-2009";"17";"12";"2009";"17-12-2009"
59556;"REGULAR AIR";"16-12-2009";5122;"16-12-2009";"16";"12";"2009";"16-12-2009"
59779;"DELIVERY TRUCK";"24-05-2009";5123;"24-05-2009";"24";"05";"2009";"24-05-2009"
1217;"REGULAR AIR";"26-04-2012";5124;"26-04-2012";"26";"04";"2012";"26-04-2012"
1666;"EXPRESS AIR";"19-10-2011";5125;"19-10-2011";"19";"10";"2011";"19-10-2011"
1829;"REGULAR AIR";"08-05-2009";5126;"08-05-2009";"08";"05";"2009";"08-05-2009"
3202;"REGULAR AIR";"27-12-2012";5127;"27-12-2012";"27";"12";"2012";"27-12-2012"
4871;"DELIVERY TRUCK";"13-06-2011";5128;"13-06-2011";"13";"06";"2011";"13-06-2011"
4871;"REGULAR AIR";"14-06-2011";5129;"14-06-2011";"14";"06";"2011";"14-06-2011"
6211;"REGULAR AIR";"25-11-2009";5130;"25-11-2009";"25";"11";"2009";"25-11-2009"
7363;"REGULAR AIR";"11-11-2010";5131;"11-11-2010";"11";"11";"2010";"11-11-2010"
8133;"REGULAR AIR";"27-02-2011";5132;"27-02-2011";"27";"02";"2011";"27-02-2011"
8416;"REGULAR AIR";"10-08-2010";5133;"10-08-2010";"10";"08";"2010";"10-08-2010"
8802;"REGULAR AIR";"02-02-2011";5134;"02-02-2011";"02";"02";"2011";"02-02-2011"
9637;"REGULAR AIR";"05-01-2009";5135;"05-01-2009";"05";"01";"2009";"05-01-2009"
9637;"REGULAR AIR";"10-01-2009";5136;"10-01-2009";"10";"01";"2009";"10-01-2009"
9637;"REGULAR AIR";"07-01-2009";5137;"07-01-2009";"07";"01";"2009";"07-01-2009"
9671;"REGULAR AIR";"14-09-2011";5138;"14-09-2011";"14";"09";"2011";"14-09-2011"
9957;"EXPRESS AIR";"01-12-2010";5139;"01-12-2010";"01";"12";"2010";"01-12-2010"
10567;"DELIVERY TRUCK";"30-03-2012";5140;"30-03-2012";"30";"03";"2012";"30-03-2012"
12613;"REGULAR AIR";"13-04-2010";5141;"13-04-2010";"13";"04";"2010";"13-04-2010"
12613;"REGULAR AIR";"11-04-2010";5142;"11-04-2010";"11";"04";"2010";"11-04-2010"
12613;"EXPRESS AIR";"11-04-2010";5143;"11-04-2010";"11";"04";"2010";"11-04-2010"
12711;"REGULAR AIR";"20-02-2012";5144;"20-02-2012";"20";"02";"2012";"20-02-2012"
13543;"REGULAR AIR";"08-08-2012";5145;"08-08-2012";"08";"08";"2012";"08-08-2012"
13767;"REGULAR AIR";"28-08-2010";5146;"28-08-2010";"28";"08";"2010";"28-08-2010"
13767;"REGULAR AIR";"27-08-2010";5147;"27-08-2010";"27";"08";"2010";"27-08-2010"
17924;"REGULAR AIR";"26-08-2011";5148;"26-08-2011";"26";"08";"2011";"26-08-2011"
18374;"REGULAR AIR";"02-10-2012";5149;"02-10-2012";"02";"10";"2012";"02-10-2012"
19841;"EXPRESS AIR";"14-01-2011";5150;"14-01-2011";"14";"01";"2011";"14-01-2011"
21382;"DELIVERY TRUCK";"14-01-2012";5151;"14-01-2012";"14";"01";"2012";"14-01-2012"
21382;"REGULAR AIR";"14-01-2012";5152;"14-01-2012";"14";"01";"2012";"14-01-2012"
21638;"REGULAR AIR";"17-04-2012";5153;"17-04-2012";"17";"04";"2012";"17-04-2012"
22407;"REGULAR AIR";"18-11-2009";5154;"18-11-2009";"18";"11";"2009";"18-11-2009"
22407;"REGULAR AIR";"17-11-2009";5155;"17-11-2009";"17";"11";"2009";"17-11-2009"
22407;"EXPRESS AIR";"19-11-2009";5156;"19-11-2009";"19";"11";"2009";"19-11-2009"
25314;"REGULAR AIR";"26-02-2012";5157;"26-02-2012";"26";"02";"2012";"26-02-2012"
25574;"DELIVERY TRUCK";"12-03-2009";5158;"12-03-2009";"12";"03";"2009";"12-03-2009"
25574;"EXPRESS AIR";"13-03-2009";5159;"13-03-2009";"13";"03";"2009";"13-03-2009"
26310;"REGULAR AIR";"31-07-2012";5160;"31-07-2012";"31";"07";"2012";"31-07-2012"
26310;"REGULAR AIR";"30-07-2012";5161;"30-07-2012";"30";"07";"2012";"30-07-2012"
27616;"REGULAR AIR";"01-08-2012";5162;"01-08-2012";"01";"08";"2012";"01-08-2012"
29539;"REGULAR AIR";"24-04-2011";5163;"24-04-2011";"24";"04";"2011";"24-04-2011"
31106;"REGULAR AIR";"16-02-2012";5164;"16-02-2012";"16";"02";"2012";"16-02-2012"
31106;"REGULAR AIR";"21-02-2012";5165;"21-02-2012";"21";"02";"2012";"21-02-2012"
31106;"REGULAR AIR";"18-02-2012";5166;"18-02-2012";"18";"02";"2012";"18-02-2012"
31106;"REGULAR AIR";"23-02-2012";5167;"23-02-2012";"23";"02";"2012";"23-02-2012"
31140;"REGULAR AIR";"02-02-2011";5168;"02-02-2011";"02";"02";"2011";"02-02-2011"
31170;"REGULAR AIR";"29-01-2012";5169;"29-01-2012";"29";"01";"2012";"29-01-2012"
31520;"REGULAR AIR";"29-11-2011";5170;"29-11-2011";"29";"11";"2011";"29-11-2011"
34663;"DELIVERY TRUCK";"08-07-2011";5171;"08-07-2011";"08";"07";"2011";"08-07-2011"
35842;"REGULAR AIR";"26-05-2012";5172;"26-05-2012";"26";"05";"2012";"26-05-2012"
36131;"REGULAR AIR";"19-05-2009";5173;"19-05-2009";"19";"05";"2009";"19-05-2009"
36131;"REGULAR AIR";"18-05-2009";5174;"18-05-2009";"18";"05";"2009";"18-05-2009"
36992;"EXPRESS AIR";"09-12-2009";5175;"09-12-2009";"09";"12";"2009";"09-12-2009"
38596;"REGULAR AIR";"03-04-2010";5176;"03-04-2010";"03";"04";"2010";"03-04-2010"
39143;"DELIVERY TRUCK";"06-04-2012";5177;"06-04-2012";"06";"04";"2012";"06-04-2012"
41186;"REGULAR AIR";"23-11-2010";5178;"23-11-2010";"23";"11";"2010";"23-11-2010"
43493;"REGULAR AIR";"11-05-2012";5179;"11-05-2012";"11";"05";"2012";"11-05-2012"
43493;"REGULAR AIR";"12-05-2012";5180;"12-05-2012";"12";"05";"2012";"12-05-2012"
43493;"REGULAR AIR";"13-05-2012";5181;"13-05-2012";"13";"05";"2012";"13-05-2012"
43555;"REGULAR AIR";"05-07-2012";5182;"05-07-2012";"05";"07";"2012";"05-07-2012"
44452;"REGULAR AIR";"11-12-2011";5183;"11-12-2011";"11";"12";"2011";"11-12-2011"
45506;"REGULAR AIR";"31-12-2011";5184;"31-12-2011";"31";"12";"2011";"31-12-2011"
45767;"EXPRESS AIR";"12-07-2012";5185;"12-07-2012";"12";"07";"2012";"12-07-2012"
45986;"REGULAR AIR";"30-12-2009";5186;"30-12-2009";"30";"12";"2009";"30-12-2009"
46881;"EXPRESS AIR";"08-10-2009";5187;"08-10-2009";"08";"10";"2009";"08-10-2009"
46979;"DELIVERY TRUCK";"18-07-2012";5188;"18-07-2012";"18";"07";"2012";"18-07-2012"
46979;"REGULAR AIR";"25-07-2012";5189;"25-07-2012";"25";"07";"2012";"25-07-2012"
47040;"REGULAR AIR";"17-08-2010";5190;"17-08-2010";"17";"08";"2010";"17-08-2010"
48391;"REGULAR AIR";"30-10-2010";5191;"30-10-2010";"30";"10";"2010";"30-10-2010"
51780;"DELIVERY TRUCK";"26-07-2010";5192;"26-07-2010";"26";"07";"2010";"26-07-2010"
51780;"REGULAR AIR";"31-07-2010";5193;"31-07-2010";"31";"07";"2010";"31-07-2010"
51780;"EXPRESS AIR";"24-07-2010";5194;"24-07-2010";"24";"07";"2010";"24-07-2010"
53350;"REGULAR AIR";"14-06-2009";5195;"14-06-2009";"14";"06";"2009";"14-06-2009"
55648;"REGULAR AIR";"12-09-2009";5196;"12-09-2009";"12";"09";"2009";"12-09-2009"
55686;"REGULAR AIR";"27-03-2011";5197;"27-03-2011";"27";"03";"2011";"27-03-2011"
55686;"EXPRESS AIR";"27-03-2011";5198;"27-03-2011";"27";"03";"2011";"27-03-2011"
55686;"REGULAR AIR";"28-03-2011";5199;"28-03-2011";"28";"03";"2011";"28-03-2011"
55847;"REGULAR AIR";"23-07-2009";5200;"23-07-2009";"23";"07";"2009";"23-07-2009"
55847;"REGULAR AIR";"21-07-2009";5201;"21-07-2009";"21";"07";"2009";"21-07-2009"
56197;"EXPRESS AIR";"13-05-2009";5202;"13-05-2009";"13";"05";"2009";"13-05-2009"
56197;"DELIVERY TRUCK";"11-05-2009";5203;"11-05-2009";"11";"05";"2009";"11-05-2009"
56548;"DELIVERY TRUCK";"07-09-2012";5204;"07-09-2012";"07";"09";"2012";"07-09-2012"
59232;"REGULAR AIR";"07-01-2009";5205;"07-01-2009";"07";"01";"2009";"07-01-2009"
59939;"REGULAR AIR";"01-09-2010";5206;"01-09-2010";"01";"09";"2010";"01-09-2010"
59973;"DELIVERY TRUCK";"15-11-2011";5207;"15-11-2011";"15";"11";"2011";"15-11-2011"
59973;"DELIVERY TRUCK";"19-11-2011";5208;"19-11-2011";"19";"11";"2011";"19-11-2011"
2563;"REGULAR AIR";"19-11-2010";5209;"19-11-2010";"19";"11";"2010";"19-11-2010"
2759;"REGULAR AIR";"26-11-2010";5210;"26-11-2010";"26";"11";"2010";"26-11-2010"
5350;"REGULAR AIR";"16-10-2010";5211;"16-10-2010";"16";"10";"2010";"16-10-2010"
9922;"REGULAR AIR";"04-04-2011";5212;"04-04-2011";"04";"04";"2011";"04-04-2011"
11777;"REGULAR AIR";"01-01-2010";5213;"01-01-2010";"01";"01";"2010";"01-01-2010"
12420;"EXPRESS AIR";"26-12-2010";5214;"26-12-2010";"26";"12";"2010";"26-12-2010"
12420;"REGULAR AIR";"27-12-2010";5215;"27-12-2010";"27";"12";"2010";"27-12-2010"
12611;"EXPRESS AIR";"17-10-2011";5216;"17-10-2011";"17";"10";"2011";"17-10-2011"
12676;"EXPRESS AIR";"16-01-2009";5217;"16-01-2009";"16";"01";"2009";"16-01-2009"
12871;"REGULAR AIR";"06-10-2011";5218;"06-10-2011";"06";"10";"2011";"06-10-2011"
15040;"EXPRESS AIR";"08-12-2009";5219;"08-12-2009";"08";"12";"2009";"08-12-2009"
15491;"REGULAR AIR";"18-01-2012";5220;"18-01-2012";"18";"01";"2012";"18-01-2012"
17028;"REGULAR AIR";"17-10-2009";5221;"17-10-2009";"17";"10";"2009";"17-10-2009"
17859;"REGULAR AIR";"28-05-2010";5222;"28-05-2010";"28";"05";"2010";"28-05-2010"
18340;"EXPRESS AIR";"18-06-2011";5223;"18-06-2011";"18";"06";"2011";"18-06-2011"
20704;"REGULAR AIR";"10-02-2010";5224;"10-02-2010";"10";"02";"2010";"10-02-2010"
20704;"REGULAR AIR";"15-02-2010";5225;"15-02-2010";"15";"02";"2010";"15-02-2010"
21477;"REGULAR AIR";"21-05-2011";5226;"21-05-2011";"21";"05";"2011";"21-05-2011"
21477;"REGULAR AIR";"23-05-2011";5227;"23-05-2011";"23";"05";"2011";"23-05-2011"
21602;"DELIVERY TRUCK";"04-07-2009";5228;"04-07-2009";"04";"07";"2009";"04-07-2009"
25828;"REGULAR AIR";"24-11-2010";5229;"24-11-2010";"24";"11";"2010";"24-11-2010"
25828;"DELIVERY TRUCK";"23-11-2010";5230;"23-11-2010";"23";"11";"2010";"23-11-2010"
26758;"EXPRESS AIR";"25-05-2009";5231;"25-05-2009";"25";"05";"2009";"25-05-2009"
26758;"REGULAR AIR";"25-05-2009";5232;"25-05-2009";"25";"05";"2009";"25-05-2009"
28291;"DELIVERY TRUCK";"05-03-2009";5233;"05-03-2009";"05";"03";"2009";"05-03-2009"
28455;"REGULAR AIR";"01-06-2010";5234;"01-06-2010";"01";"06";"2010";"01-06-2010"
28455;"REGULAR AIR";"31-05-2010";5235;"31-05-2010";"31";"05";"2010";"31-05-2010"
28963;"REGULAR AIR";"06-12-2011";5236;"06-12-2011";"06";"12";"2011";"06-12-2011"
29216;"REGULAR AIR";"30-12-2012";5237;"30-12-2012";"30";"12";"2012";"30-12-2012"
29216;"DELIVERY TRUCK";"30-12-2012";5238;"30-12-2012";"30";"12";"2012";"30-12-2012"
30405;"DELIVERY TRUCK";"03-05-2012";5239;"03-05-2012";"03";"05";"2012";"03-05-2012"
30976;"REGULAR AIR";"24-10-2012";5240;"24-10-2012";"24";"10";"2012";"24-10-2012"
33220;"REGULAR AIR";"15-04-2009";5241;"15-04-2009";"15";"04";"2009";"15-04-2009"
33220;"REGULAR AIR";"18-04-2009";5242;"18-04-2009";"18";"04";"2009";"18-04-2009"
33701;"EXPRESS AIR";"03-10-2009";5243;"03-10-2009";"03";"10";"2009";"03-10-2009"
33793;"REGULAR AIR";"28-06-2012";5244;"28-06-2012";"28";"06";"2012";"28-06-2012"
34499;"DELIVERY TRUCK";"19-07-2010";5245;"19-07-2010";"19";"07";"2010";"19-07-2010"
35040;"REGULAR AIR";"21-04-2012";5246;"21-04-2012";"21";"04";"2012";"21-04-2012"
35238;"EXPRESS AIR";"28-04-2011";5247;"28-04-2011";"28";"04";"2011";"28-04-2011"
35399;"REGULAR AIR";"23-01-2011";5248;"23-01-2011";"23";"01";"2011";"23-01-2011"
35910;"EXPRESS AIR";"25-11-2010";5249;"25-11-2010";"25";"11";"2010";"25-11-2010"
35910;"REGULAR AIR";"26-11-2010";5250;"26-11-2010";"26";"11";"2010";"26-11-2010"
38118;"REGULAR AIR";"20-04-2011";5251;"20-04-2011";"20";"04";"2011";"20-04-2011"
42886;"REGULAR AIR";"10-01-2012";5252;"10-01-2012";"10";"01";"2012";"10-01-2012"
43620;"REGULAR AIR";"20-01-2009";5253;"20-01-2009";"20";"01";"2009";"20-01-2009"
43620;"EXPRESS AIR";"19-01-2009";5254;"19-01-2009";"19";"01";"2009";"19-01-2009"
43936;"REGULAR AIR";"14-03-2010";5255;"14-03-2010";"14";"03";"2010";"14-03-2010"
46018;"DELIVERY TRUCK";"12-08-2009";5256;"12-08-2009";"12";"08";"2009";"12-08-2009"
48327;"REGULAR AIR";"12-08-2009";5257;"12-08-2009";"12";"08";"2009";"12-08-2009"
48448;"REGULAR AIR";"16-11-2012";5258;"16-11-2012";"16";"11";"2012";"16-11-2012"
48544;"REGULAR AIR";"18-05-2011";5259;"18-05-2011";"18";"05";"2011";"18-05-2011"
48900;"REGULAR AIR";"24-03-2009";5260;"24-03-2009";"24";"03";"2009";"24-03-2009"
48900;"REGULAR AIR";"23-03-2009";5261;"23-03-2009";"23";"03";"2009";"23-03-2009"
49319;"REGULAR AIR";"27-08-2011";5262;"27-08-2011";"27";"08";"2011";"27-08-2011"
49638;"REGULAR AIR";"08-08-2010";5263;"08-08-2010";"08";"08";"2010";"08-08-2010"
50055;"REGULAR AIR";"20-10-2012";5264;"20-10-2012";"20";"10";"2012";"20-10-2012"
51360;"REGULAR AIR";"22-06-2011";5265;"22-06-2011";"22";"06";"2011";"22-06-2011"
52672;"REGULAR AIR";"13-01-2011";5266;"13-01-2011";"13";"01";"2011";"13-01-2011"
52867;"DELIVERY TRUCK";"14-08-2009";5267;"14-08-2009";"14";"08";"2009";"14-08-2009"
54176;"REGULAR AIR";"28-06-2011";5268;"28-06-2011";"28";"06";"2011";"28-06-2011"
55171;"REGULAR AIR";"27-10-2012";5269;"27-10-2012";"27";"10";"2012";"27-10-2012"
55171;"REGULAR AIR";"26-10-2012";5270;"26-10-2012";"26";"10";"2012";"26-10-2012"
55683;"REGULAR AIR";"17-07-2012";5271;"17-07-2012";"17";"07";"2012";"17-07-2012"
58147;"REGULAR AIR";"18-05-2009";5272;"18-05-2009";"18";"05";"2009";"18-05-2009"
58784;"REGULAR AIR";"19-01-2009";5273;"19-01-2009";"19";"01";"2009";"19-01-2009"
58784;"REGULAR AIR";"18-01-2009";5274;"18-01-2009";"18";"01";"2009";"18-01-2009"
59456;"REGULAR AIR";"08-01-2012";5275;"08-01-2012";"08";"01";"2012";"08-01-2012"
59591;"DELIVERY TRUCK";"10-10-2009";5276;"10-10-2009";"10";"10";"2009";"10-10-2009"
59591;"REGULAR AIR";"11-10-2009";5277;"11-10-2009";"11";"10";"2009";"11-10-2009"
59879;"EXPRESS AIR";"11-03-2009";5278;"11-03-2009";"11";"03";"2009";"11-03-2009"
32;"REGULAR AIR";"16-07-2011";5279;"16-07-2011";"16";"07";"2011";"16-07-2011"
69;"REGULAR AIR";"05-06-2009";5280;"05-06-2009";"05";"06";"2009";"05-06-2009"
69;"EXPRESS AIR";"05-06-2009";5281;"05-06-2009";"05";"06";"2009";"05-06-2009"
324;"REGULAR AIR";"21-03-2012";5282;"21-03-2012";"21";"03";"2012";"21-03-2012"
1317;"REGULAR AIR";"20-05-2011";5283;"20-05-2011";"20";"05";"2011";"20-05-2011"
1317;"REGULAR AIR";"19-05-2011";5284;"19-05-2011";"19";"05";"2011";"19-05-2011"
1604;"REGULAR AIR";"16-07-2010";5285;"16-07-2010";"16";"07";"2010";"16-07-2010"
2144;"REGULAR AIR";"28-03-2009";5286;"28-03-2009";"28";"03";"2009";"28-03-2009"
2757;"EXPRESS AIR";"20-07-2011";5287;"20-07-2011";"20";"07";"2011";"20-07-2011"
3012;"REGULAR AIR";"06-05-2010";5288;"06-05-2010";"06";"05";"2010";"06-05-2010"
3169;"REGULAR AIR";"21-12-2010";5289;"21-12-2010";"21";"12";"2010";"21-12-2010"
3331;"REGULAR AIR";"21-05-2010";5290;"21-05-2010";"21";"05";"2010";"21-05-2010"
3650;"EXPRESS AIR";"29-05-2012";5291;"29-05-2012";"29";"05";"2012";"29-05-2012"
3650;"DELIVERY TRUCK";"29-05-2012";5292;"29-05-2012";"29";"05";"2012";"29-05-2012"
3783;"REGULAR AIR";"05-12-2010";5293;"05-12-2010";"05";"12";"2010";"05-12-2010"
3783;"REGULAR AIR";"07-12-2010";5294;"07-12-2010";"07";"12";"2010";"07-12-2010"
4583;"DELIVERY TRUCK";"26-09-2009";5295;"26-09-2009";"26";"09";"2009";"26-09-2009"
4675;"REGULAR AIR";"26-11-2010";5296;"26-11-2010";"26";"11";"2010";"26-11-2010"
4772;"REGULAR AIR";"14-09-2009";5297;"14-09-2009";"14";"09";"2009";"14-09-2009"
5217;"EXPRESS AIR";"12-10-2011";5298;"12-10-2011";"12";"10";"2011";"12-10-2011"
